,Sink,Source,Time Class,Time Delta,Transmission Type,Weight,Host1,Isolation Date1,State1,Subtype1,Host2,Isolation Date2,State2,Subtype2
1265,A/northern pintail/Interior Alaska/9BM7799R0/2009,A/mallard/Interior Alaska/9BM8935R0/2009,Direct Transmission,-3,Inter-Species,7.996874000000001,IRD:Mallard/Avian,2009-08-11,Interior Alaska,H4N7,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H4N7
1266,A/northern pintail/Interior Alaska/9BM7836R0/2009,A/mallard/Interior Alaska/9BM12285R0/2009,Direct Transmission,-24,Inter-Species,7.988817999999998,IRD:Mallard/Avian,2009-09-01,Interior Alaska,H3N8,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H3N8
1267,A/northern pintail/Interior Alaska/9BM7840R0/2009,A/northern pintail/Interior Alaska/9BM7861R0/2009,Direct Transmission,0,Intra-Species,7.997108,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7
1268,A/northern pintail/Interior Alaska/9BM7846R0/2009,A/northern pintail/Interior Alaska/9BM7861R0/2009,Direct Transmission,0,Intra-Species,7.998692,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7
1269,A/northern pintail/Interior Alaska/9BM7861R0/2009,A/northern pintail/Interior Alaska/9BM7846R0/2009,Direct Transmission,0,Intra-Species,7.998692,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7
1270,A/northern pintail/Interior Alaska/9BM7882R0/2009,A/northern pintail/Interior Alaska/9BM6510R0/2009,Direct Transmission,4,Intra-Species,7.998964999999999,IRD:Northern Pintail/Avian,2009-08-04,Interior Alaska,H8N4,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H8N4
1271,A/northern pintail/Interior Alaska/9BM7895R0/2009,A/northern pintail/Interior Alaska/9BM7688R0/2009,Direct Transmission,0,Intra-Species,7.9967190000000015,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7
1272,A/northern pintail/Interior Alaska/9BM7934R0/2009,A/northern pintail/Interior Alaska/9BM8803R0/2009,Direct Transmission,-3,Intra-Species,7.99127,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H4N6,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H4N6
1273,A/northern pintail/Interior Alaska/9BM7972R0/2009,A/American green-winged teal/Interior Alaska/9BM8129R0/2009,Direct Transmission,0,Inter-Species,7.997256,IRD:Green-winged Teal/Avian,2009-08-09,Interior Alaska,H4N6,IRD:Northern Pintail/Avian,2009-08-09,Interior Alaska,H4N6
1274,A/northern pintail/Interior Alaska/9BM8022R0/2009,A/northern pintail/Interior Alaska/9BM7302R0/2009,Direct Transmission,2,Intra-Species,7.9927519999999985,IRD:Northern Pintail/Avian,2009-08-07,Interior Alaska,H4N6,IRD:Northern Pintail/Avian,2009-08-09,Interior Alaska,H4N6
1275,A/northern pintail/Interior Alaska/9BM8084R0/2009,A/American green-winged teal/Interior Alaska/9BM6222R0/2009,Direct Transmission,6,Inter-Species,7.9980030000000015,IRD:American Green-winged Teal/Avian,2009-08-03,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-09,Interior Alaska,H10N7
1276,A/northern pintail/Interior Alaska/9BM8084R0/2009,A/American green-winged teal/Interior Alaska/9BM6223R0/2009,Direct Transmission,6,Inter-Species,7.9980030000000015,IRD:American Green-winged Teal/Avian,2009-08-03,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-09,Interior Alaska,H10N7
1277,A/northern pintail/Interior Alaska/9BM8084R0/2009,A/American green-winged teal/Interior Alaska/9BM6225R0/2009,Direct Transmission,6,Inter-Species,7.9980030000000015,IRD:American Green-winged Teal/Avian,2009-08-03,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-09,Interior Alaska,H10N7
1278,A/northern pintail/Interior Alaska/9BM8273R0/2009,A/northern pintail/Interior Alaska/9BM7694R0/2009,Direct Transmission,1,Intra-Species,7.999547,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N4,IRD:Northern Pintail/Avian,2009-08-09,Interior Alaska,H10N4
1279,A/northern pintail/Interior Alaska/9BM8448R0/2009,A/mallard/Interior Alaska/9BM8474R0/2009,Direct Transmission,0,Inter-Species,8.0,IRD:Mallard/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1280,A/northern pintail/Interior Alaska/9BM8448R0/2009,A/mallard/Interior Alaska/9BM9755R0/2009,Direct Transmission,-4,Inter-Species,8.0,IRD:Mallard/Avian,2009-08-14,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1281,A/northern pintail/Interior Alaska/9BM8448R0/2009,A/northern pintail/Interior Alaska/9BM10146R0/2009,Direct Transmission,-5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1282,A/northern pintail/Interior Alaska/9BM8448R0/2009,A/northern pintail/Interior Alaska/9BM10525R2/2009,Direct Transmission,-6,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-16,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1283,A/northern pintail/Interior Alaska/9BM8448R0/2009,A/northern pintail/Interior Alaska/9BM8459R0/2009,Direct Transmission,0,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1284,A/northern pintail/Interior Alaska/9BM8448R0/2009,A/northern pintail/Interior Alaska/9BM8502R0/2009,Direct Transmission,0,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1285,A/northern pintail/Interior Alaska/9BM8448R0/2009,A/northern pintail/Interior Alaska/9BM9973R0/2009,Direct Transmission,-5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1286,A/northern pintail/Interior Alaska/9BM8459R0/2009,A/mallard/Interior Alaska/9BM8474R0/2009,Direct Transmission,0,Inter-Species,8.0,IRD:Mallard/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1287,A/northern pintail/Interior Alaska/9BM8459R0/2009,A/mallard/Interior Alaska/9BM9755R0/2009,Direct Transmission,-4,Inter-Species,8.0,IRD:Mallard/Avian,2009-08-14,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1288,A/northern pintail/Interior Alaska/9BM8459R0/2009,A/northern pintail/Interior Alaska/9BM10146R0/2009,Direct Transmission,-5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1289,A/northern pintail/Interior Alaska/9BM8459R0/2009,A/northern pintail/Interior Alaska/9BM10525R2/2009,Direct Transmission,-6,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-16,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1290,A/northern pintail/Interior Alaska/9BM8459R0/2009,A/northern pintail/Interior Alaska/9BM8448R0/2009,Direct Transmission,0,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1291,A/northern pintail/Interior Alaska/9BM8459R0/2009,A/northern pintail/Interior Alaska/9BM8502R0/2009,Direct Transmission,0,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1292,A/northern pintail/Interior Alaska/9BM8459R0/2009,A/northern pintail/Interior Alaska/9BM9973R0/2009,Direct Transmission,-5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1293,A/northern pintail/Interior Alaska/9BM8464R0/2009,A/mallard/Interior Alaska/9BM8474R0/2009,Direct Transmission,0,Inter-Species,7.999136,IRD:Mallard/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1294,A/northern pintail/Interior Alaska/9BM8464R0/2009,A/mallard/Interior Alaska/9BM9755R0/2009,Direct Transmission,-4,Inter-Species,7.999136,IRD:Mallard/Avian,2009-08-14,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1295,A/northern pintail/Interior Alaska/9BM8464R0/2009,A/northern pintail/Interior Alaska/9BM10146R0/2009,Direct Transmission,-5,Intra-Species,7.999136,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1296,A/northern pintail/Interior Alaska/9BM8464R0/2009,A/northern pintail/Interior Alaska/9BM10525R2/2009,Direct Transmission,-6,Intra-Species,7.999136,IRD:Northern Pintail/Avian,2009-08-16,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1297,A/northern pintail/Interior Alaska/9BM8464R0/2009,A/northern pintail/Interior Alaska/9BM8448R0/2009,Direct Transmission,0,Intra-Species,7.999136,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1298,A/northern pintail/Interior Alaska/9BM8464R0/2009,A/northern pintail/Interior Alaska/9BM8459R0/2009,Direct Transmission,0,Intra-Species,7.999136,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1299,A/northern pintail/Interior Alaska/9BM8464R0/2009,A/northern pintail/Interior Alaska/9BM8502R0/2009,Direct Transmission,0,Intra-Species,7.999136,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1300,A/northern pintail/Interior Alaska/9BM8464R0/2009,A/northern pintail/Interior Alaska/9BM9973R0/2009,Direct Transmission,-5,Intra-Species,7.999136,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1301,A/northern pintail/Interior Alaska/9BM8498R0/2009,A/mallard/Interior Alaska/9BM8425R0/2009,Direct Transmission,1,Inter-Species,7.987287999999999,IRD:Mallard/Avian,2009-08-09,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H10N7
1302,A/northern pintail/Interior Alaska/9BM8502R0/2009,A/mallard/Interior Alaska/9BM8474R0/2009,Direct Transmission,0,Inter-Species,8.0,IRD:Mallard/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1303,A/northern pintail/Interior Alaska/9BM8502R0/2009,A/mallard/Interior Alaska/9BM9755R0/2009,Direct Transmission,-4,Inter-Species,8.0,IRD:Mallard/Avian,2009-08-14,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1304,A/northern pintail/Interior Alaska/9BM8502R0/2009,A/northern pintail/Interior Alaska/9BM10146R0/2009,Direct Transmission,-5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1305,A/northern pintail/Interior Alaska/9BM8502R0/2009,A/northern pintail/Interior Alaska/9BM10525R2/2009,Direct Transmission,-6,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-16,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1306,A/northern pintail/Interior Alaska/9BM8502R0/2009,A/northern pintail/Interior Alaska/9BM8448R0/2009,Direct Transmission,0,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1307,A/northern pintail/Interior Alaska/9BM8502R0/2009,A/northern pintail/Interior Alaska/9BM8459R0/2009,Direct Transmission,0,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1308,A/northern pintail/Interior Alaska/9BM8502R0/2009,A/northern pintail/Interior Alaska/9BM9973R0/2009,Direct Transmission,-5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1
1309,A/northern pintail/Interior Alaska/9BM8553R0/2009,A/northern pintail/Interior Alaska/9BM10969R0/2009,Direct Transmission,-7,Intra-Species,7.998248999999999,IRD:Northern Pintail/Avian,2009-08-17,Interior Alaska,H3N8,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N8
1310,A/northern pintail/Interior Alaska/9BM8553R0/2009,A/northern pintail/Interior Alaska/9BM9611R0/2009,Direct Transmission,-3,Intra-Species,7.998248999999999,IRD:Northern Pintail/Avian,2009-08-13,Interior Alaska,H3N8,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N8
1311,A/northern pintail/Interior Alaska/9BM8657R1/2009,A/northern pintail/Interior Alaska/9BM6290R0/2009,Direct Transmission,7,Intra-Species,7.989717999999999,IRD:Northern Pintail/Avian,2009-08-03,Interior Alaska,H3N8,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N8
1312,A/northern pintail/Interior Alaska/9BM8803R0/2009,A/northern shoveler/Interior Alaska/9BM4905R0/2009,Direct Transmission,13,Inter-Species,7.9981490000000015,IRD:Northern Shoveler/Avian,2009-07-29,Interior Alaska,H4N6,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H4N6
1313,A/northern pintail/Interior Alaska/9BM8815R0/2009,A/northern pintail/Interior Alaska/9BM7620R0/2009,Direct Transmission,3,Intra-Species,7.9983119999999985,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H4N6,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H4N6
1314,A/northern pintail/Interior Alaska/9BM8907R0/2009,A/northern pintail/Interior Alaska/9BM10987R0/2009,Direct Transmission,-6,Intra-Species,7.998703,IRD:Northern Pintail/Avian,2009-08-17,Interior Alaska,H3N8,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H3N8
1315,A/northern pintail/Interior Alaska/9BM8967R0/2009,A/northern pintail/Interior Alaska/9BM6510R0/2009,Direct Transmission,7,Intra-Species,7.996267,IRD:Northern Pintail/Avian,2009-08-04,Interior Alaska,H8N4,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H8N4
1316,A/northern pintail/Interior Alaska/9BM9005R0/2009,A/American green-winged teal/Interior Alaska/9BM6222R0/2009,Direct Transmission,8,Inter-Species,7.995710000000001,IRD:American Green-winged Teal/Avian,2009-08-03,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H10N7
1317,A/northern pintail/Interior Alaska/9BM9005R0/2009,A/American green-winged teal/Interior Alaska/9BM6223R0/2009,Direct Transmission,8,Inter-Species,7.995710000000001,IRD:American Green-winged Teal/Avian,2009-08-03,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H10N7
1318,A/northern pintail/Interior Alaska/9BM9005R0/2009,A/American green-winged teal/Interior Alaska/9BM6225R0/2009,Direct Transmission,8,Inter-Species,7.995710000000001,IRD:American Green-winged Teal/Avian,2009-08-03,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H10N7
1319,A/northern pintail/Interior Alaska/9BM9037R0/2009,A/northern pintail/Interior Alaska/9BM7861R0/2009,Direct Transmission,3,Intra-Species,7.994459000000001,IRD:Northern Pintail/Avian,2009-08-08,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H10N7
1320,A/northern pintail/Interior Alaska/9BM9065R0/2009,A/American green-winged teal/Interior Alaska/9BM4407R0/2009,Direct Transmission,15,Inter-Species,7.996608,IRD:Green-Winged Teal/Avian,2009-07-27,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-11,Interior Alaska,H10N7
1321,A/northern pintail/Interior Alaska/9BM9129R0/2009,A/northern pintail/Interior Alaska/9BM4989R0/2009,Direct Transmission,14,Intra-Species,7.996736999999999,IRD:Northern Pintail/Avian,2009-07-29,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-12,Interior Alaska,H10N7
1322,A/northern pintail/Interior Alaska/9BM9153R0/2009,A/northern pintail/Interior Alaska/9BM7368R0/2009,Direct Transmission,5,Intra-Species,7.997714,IRD:Northern Pintail/Avian,2009-08-07,Interior Alaska,H3N8,IRD:Northern Pintail/Avian,2009-08-12,Interior Alaska,H3N8
1323,A/northern pintail/Interior Alaska/9BM9383R0/2009,A/northern pintail/Interior Alaska/9BM10287R0/2009,Direct Transmission,-4,Intra-Species,7.988066000000001,IRD:Northern Pintail/Avian,2009-08-16,Interior Alaska,H10N7,IRD:Northern Pintail/Avian,2009-08-12,Interior Alaska,H10N7
1324,A/northern pintail/Interior Alaska/9BM9447R0/2009,A/northern pintail/Interior Alaska/9BM7254R0/2009,Direct Transmission,7,Intra-Species,7.99045,IRD:Northern Pintail/Avian,2009-08-06,Interior Alaska,H3N8,IRD:Northern Pintail/Avian,2009-08-13,Interior Alaska,H3N8
1325,A/northern pintail/Interior Alaska/9BM9611R0/2009,A/northern pintail/Interior Alaska/9BM10969R0/2009,Direct Transmission,-4,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-17,Interior Alaska,H3N8,IRD:Northern Pintail/Avian,2009-08-13,Interior Alaska,H3N8
1326,A/northern pintail/Interior Alaska/9BM9663R0/2009,A/northern pintail/Interior Alaska/9BM4583R0/2009,Environmental Persistence,16,Intra-Species,7.989619999999999,IRD:Northern Pintail/Avian,2009-07-29,Interior Alaska,H4N6,IRD:Northern Pintail/Avian,2009-08-14,Interior Alaska,H4N6
1327,A/northern pintail/Interior Alaska/9BM9955R0/2009,A/northern pintail/Interior Alaska/9BM7240R0/2009,Direct Transmission,9,Intra-Species,7.990904,IRD:Northern Pintail/Avian,2009-08-06,Interior Alaska,H8N4,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H8N4
1328,A/northern pintail/Interior Alaska/9BM9973R0/2009,A/mallard/Interior Alaska/9BM8474R0/2009,Direct Transmission,5,Inter-Species,8.0,IRD:Mallard/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1
1329,A/northern pintail/Interior Alaska/9BM9973R0/2009,A/mallard/Interior Alaska/9BM9755R0/2009,Direct Transmission,1,Inter-Species,8.0,IRD:Mallard/Avian,2009-08-14,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1
1330,A/northern pintail/Interior Alaska/9BM9973R0/2009,A/northern pintail/Interior Alaska/9BM10146R0/2009,Direct Transmission,0,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1
1331,A/northern pintail/Interior Alaska/9BM9973R0/2009,A/northern pintail/Interior Alaska/9BM10525R2/2009,Direct Transmission,-1,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-16,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1
1332,A/northern pintail/Interior Alaska/9BM9973R0/2009,A/northern pintail/Interior Alaska/9BM8448R0/2009,Direct Transmission,5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1
1333,A/northern pintail/Interior Alaska/9BM9973R0/2009,A/northern pintail/Interior Alaska/9BM8459R0/2009,Direct Transmission,5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1
1334,A/northern pintail/Interior Alaska/9BM9973R0/2009,A/northern pintail/Interior Alaska/9BM8502R0/2009,Direct Transmission,5,Intra-Species,8.0,IRD:Northern Pintail/Avian,2009-08-10,Interior Alaska,H3N1,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H3N1
1335,A/northern pintail/Interior Alaska/9BM9975R0/2009,A/mallard/Interior Alaska/9BM8471R0/2009,Direct Transmission,5,Inter-Species,7.9342510000000015,IRD:Mallard/Avian,2009-08-10,Interior Alaska,H4N6,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H4N6
1336,A/northern pintail/Interior Alaska/9BM9989R0/2009,A/northern pintail/Interior Alaska/9BM11915R0/2009,Direct Transmission,-4,Intra-Species,7.9961259999999985,IRD:Northern Pintail/Avian,2009-08-19,Interior Alaska,H4N6,IRD:Northern Pintail/Avian,2009-08-15,Interior Alaska,H4N6
1337,A/northern pintail/Minnesota/AI09-4322/2009,A/mallard/Interior Alaska/10BM11311R0/2010,Direct Transmission,-334,Inter-Species,7.648583,IRD:Mallard/Avian,2010-08-12,Interior Alaska,H3N8,IRD:Teal/Avian,2009-09-12,Minnesota,H3N8
1338,A/northern pintail/New Brunswick/03547/2009,A/hooded merganser/New Brunswick/03749/2009,Direct Transmission,-3,Inter-Species,7.999567999999999,IRD:Hooded Merganser/Avian,2009-09-14,New Brunswick,H3N8,IRD:Northern Pintail/Avian,2009-09-11,New Brunswick,H3N8
1339,A/northern pintail/Wisconsin/4198/2009,A/mallard/Iowa/10OS2752/2010,Direct Transmission,-318,Inter-Species,7.791029999999999,IRD:Mallard/Avian,2010-10-17,Iowa,H11N9,IRD:Northern Pintail/Avian,2009-12-03,Wisconsin,H11N9
1340,A/northern shoveler/Arkansas/11OS386/2011,A/mallard/Interior Alaska/10BM02980R0/2010,Environmental Persistence,194,Inter-Species,7.765326999999999,IRD:Mallard/Avian,2010-07-02,Interior Alaska,H9N2,IRD:Northern Shoveler/Avian,2011-01-12,Arkansas,H9N2
1341,A/northern shoveler/Illinois/10OS3619/2010,A/mallard/Missouri/10MO0333/2010,Direct Transmission,-53,Inter-Species,7.950528,IRD:Mallard/Avian,2010-12-22,Missouri,H11N9,IRD:Northern Shoveler/Avian,2010-10-30,Illinois,H11N9
