Sample ID,Common Name,Band  #,Web Tag #,Nest ID,HS Bird ID,Species,Species.1,Sex,Capture,Health,Age,Age simple,Wild/Dom.,Habitat,Sample Type,GPS N,GPS W,Time,Date,Month,Year,Name,Location,Data Sheet,Capture #,Banding Date,Recap?,Ours or Foreign?,Category,Mass,Head,Total Tarsus,Wing Chord,Culmen,Grain Index,Blood Vial,Serum Vial,Whole Blood,Specific Location,Capture Method,Vial Notes,Marker Notes,Notes,Paired?,Date Shot,Time Shot,Fecal Quality,Fecal Loc,Brood ID,Hen Band #,"Wet, Dry, Pipping?",Brood Size,HEN STATUS?,decoy band,Cloacal Sample ID,Oral Sample ID,Notes.1
9BM2536,A/mallard/Interior Alaska/9BM2536R0/2009(H4N6),1837-22469,,,,MALL,Anas platyrhynchos,F,A,H,2C,HY,W,M,OP,64.8956,148.77324,1201,13-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D20,558,01-Jul-09,Y,O,DUCKLING,610,92.3,53.6,,44.5,0,,,,BIG MINTO S PT 2 BAIT,BAIT TRAP,,,REMAINING 2 DUCKLINGS FROM B31 OBSERVED WITH HEN OUTSIDE TRAP,,,,,,B31,1837-22463,,08-Jun,PRESENT,,,,
9BM1852,A/mallard/Interior Alaska/9BM1852/2009(H10N5),1837-22473,,,,MALL,Anas platyrhynchos,F,A,H,2B,HY,W,M,C,64.9143,148.75865,957,06-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D9,290,06-Jul-09,N,,DUCKLING,350,79.5,46.6,,35,,,,,WHALE TAIL,DRIVE TRAP,,,,,,,,,B45,,,12-Jun,UNKNOWN,,,,
9BM6888,A/mallard/Interior Alaska/9BM6888R0/2009(H10N7),1837-22477,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.92196,148.7722,930,10-Aug-09,8,2009,Michael J. Petrula,"Minto Flats, USA, AK",MP3,45,08-Jul-09,Y,O,MIGRANT,1161,109.7,52.2,264,,1,,,,NORTH MINTO,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM2351,A/mallard/Interior Alaska/9BM2351R0/2009(H8N4),1837-22505,,,,MALL,Anas platyrhynchos,F,A,H,2B,HY,W,M,C,64.89649,148.75856,1110,12-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D17,511,12-Jul-09,N,,DUCKLING,557,91,51.6,,41,0,,,,BIG MINTO SE 1 BAIT,BAIT TRAP,,,,,,,,,B73,,,01-Jan,UNKNOWN,,,,
9BM2388,A/mallard/Interior Alaska/9BM2388R0/2009(H8N4),1837-22505,,,,MALL,Anas platyrhynchos,F,A,H,2B,HY,W,M,C,64.89649,148.75856,1128,13-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D20,552,12-Jul-09,Y,O,DUCKLING,562,92.6,51.7,,41.6,0,,,,BIG MINTO SE 1 BAIT,BAIT TRAP,,,,,,,,,B73,,,2/?,UNKNOWN,,,,
9BM2705,A/mallard/Interior Alaska/9BM2705R0/2009(H8N4),1837-22522,,,,MALL,Anas platyrhynchos,M,A,H,2C,HY,W,M,C,64.89649,148.75856,1044,15-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D26,660,15-Jul-09,N,,DUCKLING,579,92.3,50.5,,43.7,0,,,,BIG MINTO SE 1 BAIT,BAIT TRAP,,,,,,,,,B95,,,02-Feb,,,,,
9BM10043,A/mallard/Interior Alaska/9BM10043R0/2009(H10N7),1837-22523,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.89207,148.79384,1005,15-Aug-09,8,2009,Michael J. Petrula,"Minto Flats, USA, AK",MP7,123,16-Jul-09,Y,O,MIGRANT,931,106.5,50.3,246,,0,,,,FLEA BANE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM10369,A/mallard/Interior Alaska/9BM10369R0/2009(H10N7),1837-22523,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.89807,148.76663,920,17-Aug-09,8,2009,Michael J. Petrula,"Minto Flats, USA, AK",MP9,186,16-Jul-09,Y,O,MIGRANT,870,,,249,,0,,,,BIG PENINSULA,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM10370,A/mallard/Interior Alaska/9BM10370R0/2009(H10N7),1837-22523,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.89807,148.76663,920,17-Aug-09,8,2009,Michael J. Petrula,"Minto Flats, USA, AK",MP9,186,16-Jul-09,Y,O,MIGRANT,870,,,249,,0,,,,BIG PENINSULA,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM11023,A/mallard/Interior Alaska/9BM11023R0/2009(H8N4),1837-22546,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.87341,148.8573,2120,17-Aug-09,8,2009,Michael J. Petrula,"Minto Flats, USA, AK",MP10,213,15-Jul-09,Y,O,MIGRANT,1079,104.9,51.5,265,,4,,,,MUDDY BUTT,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM3205,A/mallard/Interior Alaska/9BM3205R0/2009(H10N7),1837-22571,,,,MALL,Anas platyrhynchos,M,A,H,2B,HY,W,M,C,64.89625,148.82562,1200,20-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D42,948,20-Jul-09,N,,DUCKLING,532,91.6,50.3,,42.3,0,,,,ELLIOT'S,BAIT TRAP,,,,,,,,,,,,04-Apr,PRESENT,,,,
9BM3357,A/mallard/Interior Alaska/9BM3357R0/2009(H10N7),1837-22584,1239,,,MALL,Anas platyrhynchos,M,A,H,2B,HY,W,M,C,64.89625,148.82562,2158,21-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D46,1023,21-Jul-09,Y,WT,DUCKLING,358,81.1,44.3,,37.2,0,,,,ELLIOT'S,BAIT TRAP,,,,,,,,,,,,5,UNKNOWN,,,,
9BM2751,A/mallard/Interior Alaska/9BM2751R0/2009(H10N7),1837-22585,1237,,,MALL,Anas platyrhynchos,F,A,H,2A,HY,W,M,C,64.89092,148.81826,1140,15-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D27,683,21-Jul-09,N,,DUCKLING,325,78.6,44.8,,36.3,1,,,,BIG MINTO S BAIT 1,BAIT TRAP,,,,,,,,,B97,,,04-Apr,,,,,
9BM3078,A/mallard/Interior Alaska/9BM3078R0/2009(H10N7),1837-22586,1234,,,MALL,Anas platyrhynchos,F,A,H,2B,HY,W,M,C,64.89092,148.81826,1105,18-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D35,823,21-Jul-09,Y,WT,DUCKLING,356,76.6,46.5,,34.6,1,,,,BIG MINTO S BAIT 1,BAIT TRAP,,,,,,,,,B97,,,,UNKNOWN,,,,
9BM3361,A/mallard/Interior Alaska/9BM3361R0/2009(H10N7),1837-22586,1234,,,MALL,Anas platyrhynchos,F,A,H,2B,HY,W,M,C,64.89625,148.82562,2158,21-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D46,1025,21-Jul-09,Y,WT,DUCKLING,412,80.5,49,,37.3,0,,,,ELLIOT'S,BAIT TRAP,,,,,,,,,,,,5,UNKNOWN,,,,
9BM3379,A/mallard/Interior Alaska/9BM3379R0/2009(H10N7),1837-22586,1234,,,MALL,Anas platyrhynchos,F,A,H,2B,HY,W,M,C,64.89625,148.82562,1137,22-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D47,1030,21-Jul-09,Y,O,DUCKLING,384,81.1,49.1,,36.4,0,,,,ELLIOT'S,BAIT TRAP,,,,,,,,,,,,4,UNKNOWN,,,,
9BM3075,A/mallard/Interior Alaska/9BM3075R2/2009(H10N7),1837-22590,1214,,,MALL,Anas platyrhynchos,M,A,H,2B,HY,W,M,OP,64.89092,148.81826,1105,18-Jul-09,7,2009,Brandt W. Meixell,"Minto Flats, USA, AK",D35,821,22-Jul-09,Y,WT,DUCKLING,406,79,45.6,,36.2,1,,,,BIG MINTO S BAIT 1,BAIT TRAP,,,,,,,,,B93,,,,UNKNOWN,,,,
9BM8389,A/mallard/Interior Alaska/9BM8389R0/2009(H8N4),1837-22613,,,,MALL,Anas platyrhynchos,M,A,H,3,HY,W,M,C,64.92196,148.7722,946,14-Aug-09,8,2009,Michael J. Petrula,"Minto Flats, USA, AK",MP5,96,30-Jul-09,Y,O,DUCKLING,926,104.2,53.1,215,,0,,,,NORTH MINTO,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM7162,A/mallard/Interior Alaska/9BM7162R0/2009(H8N4),1837-22646,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93807,148.80484,1215,06-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B42,993,06-Aug-09,N,,MIGRANT,1289,112.4,54.8,290,,4,,,,SAM BERRY E,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM7216,A/mallard/Interior Alaska/9BM7216R0/2009(H8N4),1837-22648,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93807,148.80484,2105,06-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B43,1009,06-Aug-09,N,,MIGRANT,1225,111,54.1,283,,3,,,,SAM BERRY E,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM7218,A/mallard/Interior Alaska/9BM7218R0/2009(H10N7),1837-22649,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.93807,148.80484,2105,06-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B43,1010,06-Aug-09,N,,MIGRANT,1032,107.9,50.6,257,,2,,,,SAM BERRY E,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM11381,A/mallard/Interior Alaska/9BM11381R0/2009(H3N8),1837-22682,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.89986,148.83792,2029,18-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",RB39,954,09-Aug-09,Y,O,MIGRANT,1243,,,278,,0,,,,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM11382,A/mallard/Interior Alaska/9BM11382R0/2009(H3N8),1837-22682,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.89986,148.83792,2029,18-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",RB39,954,09-Aug-09,Y,O,MIGRANT,1243,,,278,,0,,,,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9683,A/mallard/Interior Alaska/9BM9683R2/2009(H4N6),1837-22702,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,C,64.94638,148.82716,1118,14-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",RB24,573,09-Aug-09,Y,O,MIGRANT,956,,,255,,0,,,,MATT'S,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM8425,A/mallard/Interior Alaska/9BM8425R0/2009(H10N7),1837-22703,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.909,148.85644,2345,09-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B57,1374,09-Aug-09,N,,MIGRANT,1428,115.5,53.6,285,,0,133,9BM20133,9BM30133,HUNTER LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM8465,A/mallard/Interior Alaska/9BM8465R0/2009(H3N1),1837-22707,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,C,64.909,148.85644,930,10-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B58,1394,10-Aug-09,N,,MIGRANT,1280,103.8,52.6,274,,5,139,9BM20139,9BM30139,HUNTER LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM8471,A/mallard/Interior Alaska/9BM8471R0/2009(H4N6),1837-22710,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.909,148.85644,930,10-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B58,1397,10-Aug-09,N,,MIGRANT,1093,110.6,55.1,275,,0,142,9BM20142,9BM30142,HUNTER LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM8474,A/mallard/Interior Alaska/9BM8474R0/2009(H3N1),1837-22711,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,OP,64.909,148.85644,930,10-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B58,1398,10-Aug-09,N,,MIGRANT,1071,105.1,51.5,269,,0,143,9BM20143,9BM30143,HUNTER LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM8524,A/mallard/Interior Alaska/9BM8524R0/2009(H3N1),1837-22716,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,OP,64.93795,148.80226,1130,10-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B59,1411,10-Aug-09,N,,MIGRANT,942,113.2,54.2,241,,0,151,9BM20151,9BM30151,SAM BERRY WATER,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9755,A/mallard/Interior Alaska/9BM9755R0/2009(H3N1),1837-22716,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93795,148.80226,1225,14-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",RB25,598,10-Aug-09,Y,O,MIGRANT,935,,,253,,0,,,,SAM BERRY WATER,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM8829,A/mallard/Interior Alaska/9BM8829R0/2009(H4N6),1837-22747,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.94638,148.82716,1043,11-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B63,1525,11-Aug-09,N,,MIGRANT,1229,115.5,52.5,267,,0,182,9BM20182,9BM30182,MATT'S,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM8921,A/mallard/Interior Alaska/9BM8921R0/2009(H10N7),1837-22759,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.909,148.85644,1309,11-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B65,1562,11-Aug-09,N,,MIGRANT,1172,110.8,55.5,280,,0,196,9BM20196,9BM30196,HUNTER LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9049,A/mallard/Interior Alaska/9BM9049R0/2009(H4N6),1837-22764,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.909,148.85644,2154,11-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B66,1598,11-Aug-09,N,,MIGRANT,1454,111.8,53.5,293,,5,215,9BM20215,9BM30215,HUNTER LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9201,A/mallard/Interior Alaska/9BM9201R0/2009(H10N7),1837-22777,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93795,148.80226,1150,12-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B68,1644,12-Aug-09,N,,MIGRANT,1059,108.8,53,276,,0,235,9BM20235,9BM30235,SAM BERRY WATER,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9335,A/mallard/Interior Alaska/9BM9335R0/2009(H10N7),1837-22788,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.909,148.85644,2208,12-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B70,1688,12-Aug-09,N,,MIGRANT,1321,112.4,53.1,286,,0,264,9BM20264,9BM30264,HUNTER LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9601,A/mallard/Interior Alaska/9BM9601R0/2009(H10N7),1837-22814,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.91926,148.80902,2329,13-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B73,1777,13-Aug-09,N,,MIGRANT,1296,113.2,54.9,278,,0,304,9BM20304,9BM30304,WACKY DUCK NECK E BAIT 3,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9717,A/mallard/Interior Alaska/9BM9717R0/2009(H10N7),1837-22820,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93795,148.80226,1225,14-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B75,1809,14-Aug-09,N,,MIGRANT,1081,110.4,54.2,276,,0,324,9BM20324,9BM30324,SAM BERRY WATER,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9983,A/mallard/Interior Alaska/9BM9983R0/2009(H4N6),1837-22831,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.93795,148.80226,2217,15-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B76,1854,15-Aug-09,N,,MIGRANT,991,108.9,51,267,,0,363,9BM20363,9BM30363,SAM BERRY WATER,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9984,A/mallard/Interior Alaska/9BM9984R0/2009(H4N6),1837-22831,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,OP,64.93795,148.80226,2217,15-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B76,1854,15-Aug-09,N,,MIGRANT,991,108.9,51,267,,0,363,9BM20363,9BM30363,SAM BERRY WATER,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM9985,A/mallard/Interior Alaska/9BM9985R0/2009(H4N6),1837-22832,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.93795,148.80226,2217,15-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B76,1855,15-Aug-09,N,,MIGRANT,1109,110.3,52.7,274,,0,362,9BM20362,9BM30362,SAM BERRY WATER,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM10111,A/mallard/Interior Alaska/9BM10111R0/2009(H3N8),1837-22834,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.89986,148.83792,2220,15-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B77,1863,15-Aug-09,N,,MIGRANT,1482,118.7,54,283,,5,366,9BM20366,9BM30366,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM10537,A/mallard/Interior Alaska/9BM10537R0/2009(H8N4),1837-22864,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.89986,148.83792,2338,16-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B80,1946,16-Aug-09,N,,MIGRANT,1103,107.1,49.2,270,,3,397,9BM20397,9BM30397,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM10563,A/mallard/Interior Alaska/9BM10563R2/2009(H4N6),1837-22869,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.89986,148.83792,2338,16-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B80,1955,16-Aug-09,N,,MIGRANT,962,105.7,51.2,254,,1,398,9BM20398,9BM30398,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM10717,A/mallard/Interior Alaska/9BM10717R0/2009(H3N8),1837-22875,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.89986,148.83792,1010,17-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B82,1987,17-Aug-09,N,,MIGRANT,1129,108.3,53,272,,1,408,9BM20408,9BM30408,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM10851,A/mallard/Interior Alaska/9BM10851R0/2009(H3N8),1837-22891,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.92091,148.84015,1955,17-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B83,2028,17-Aug-09,N,,MIGRANT,1135,116.2,53,271,,4,421,9BM20421,9BM30421,ROUND LAKE,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM11351,A/mallard/Interior Alaska/9BM11351R0/2009(H10N7),1837-22911,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.89986,148.83792,2029,18-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B87,2121,18-Aug-09,N,,MIGRANT,1146,112.5,54.4,286,,2,454,9BM20454,9BM30454,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM11867,A/mallard/Interior Alaska/9BM11867R0/2009(H3N8),1837-22923,,,,MALL,Anas platyrhynchos,M,A,H,HY,HY,W,M,C,64.89986,148.83792,2141,19-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B89,2181,19-Aug-09,N,,MIGRANT,1135,110.9,54.9,275,,0,490,9BM20490,9BM30490,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM12198,A/mallard/Interior Alaska/9BM12198R0/2009(H4N6),1837-22947,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,C,64.89986,148.83792,1226,21-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B93,2261,21-Aug-09,N,,MIGRANT,1065,102.7,49.1,264,,0,,,,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
9BM12204,A/mallard/Interior Alaska/9BM12204R0/2009(H4N6),1837-22950,,,,MALL,Anas platyrhynchos,F,A,H,HY,HY,W,M,C,64.89986,148.83792,1226,21-Aug-09,8,2009,Brandt W. Meixell,"Minto Flats, USA, AK",B93,2264,21-Aug-09,N,,MIGRANT,924,106.5,50.6,260,,0,,,,BACK DOOR,BAIT TRAP,,,,,,,,,,,,,,,,,
10BM02111,A/mallard/Interior Alaska/10BM02111R0/2010(H12N5),1837-23108,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,C,64.9057,148.79779,2328,10-Jun-10,6,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY42,996,10-Jun-10,N,,SUMMER,1097,109,53.9,265,,0,1401,10BM21401,10BM31401,ROCKET NET CAMP POINT SOUTH,ROCKET NET,,,,,,,,,,,,,,,10BM02111,10BM02112,
10BM09570,A/mallard/Interior Alaska/10BM09570R0/2010(H4N6),1837-23122,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.92657,148.81829,947,07-Aug-10,8,2010,Brandt W. Meixell,"Minto Flats, USA, AK",BAITR16,519,10-Jun-10,Y,O,FALL,1185,116.7,52.5,282,,0,,,,WACKY DUCK HEAD,BAIT TRAP,,,,,,,,,,,,,,,10BM09569,10BM09570,
10BM01929,A/mallard/Interior Alaska/10BM01929R0/2010(H10N7),1837-23135,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.9057,148.79779,2206,15-Jun-10,6,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY44,1061,15-Jun-10,N,,SUMMER,1258,116.5,53.1,300,,0,1430,10BM21430,10BM31430,ROCKET NET CAMP POINT SOUTH,ROCKET NET,,,,,,,,,,,,,,,10BM01929,10BM01930,
10BM02530,A/mallard/Interior Alaska/10BM02530R0/2010(H4N6),1837-23172,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.87062,148.84155,2304,22-Jun-10,6,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY49,1178,22-Jun-10,N,,SUMMER,1247,110.9,53.2,275,,0,351,10BM20351,10BM30351,ROCKET NET LITTLE MINTO,ROCKET NET,,,,,,,,,,,,,,,10BM02529,10BM02530,
10BM02644,A/mallard/Interior Alaska/10BM02644R0/2010(H4N6),1837-23190,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.9057,148.79779,42,25-Jun-10,6,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY 51,1218,25-Jun-10,N,,SUMMER,1153,110.5,51.8,274,,1,383,10BM20383,10BM30383,ROCKET NET CAMP POINT SOUTH,ROCKET NET,,,,,,,,,,,,,,,10BM02644,10BM02645,
10BM03979,A/mallard/Interior Alaska/10BM03979R0/2010(H4N6),1837-23254,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.87021,148.84309,2027,12-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY57,1390,12-Jul-10,N,,SUMMER,1300,113.8,56.8,295,,4,,,,LITTLE MINTO ROCKET NET 2,ROCKET NET,,,,,,,,,,,,,,,10BM03979,10BM03980,
10BM04564,A/mallard/Interior Alaska/10BM04564R1/2010(H7N3),1837-23348,,,,MALL,Anas platyrhynchos,F,A,H,AHY,AHY,W,M,C,64.87021,148.84309,2251,18-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY60,1461,18-Jul-10,N,,SUMMER,1190,106.6,50.2,270,,3,475,10BM20475,10BM30475,LITTLE MINTO ROCKET NET 2,ROCKET NET,,,,,,,,,,,,,,,10BM04564,10BM04565,
10BM04618,A/mallard/Interior Alaska/10BM04618R0/2010(H4N6),1837-23373,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.87021,148.84309,2251,18-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY61,1485,18-Jul-10,N,,SUMMER,1071,112.6,51.8,255,,1,499,10BM20499,10BM30499,LITTLE MINTO ROCKET NET 2,ROCKET NET,,,,,,,,,,,,,,,10BM04618,10BM04619,
10BM04623,A/mallard/Interior Alaska/10BM04623R0/2010(H4N6),1837-23375,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,OP,64.87021,148.84309,2251,18-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY61,1487,18-Jul-10,N,,SUMMER,1180,114.1,52.8,271,,0,501,10BM20501,10BM30501,LITTLE MINTO ROCKET NET 2,ROCKET NET,,,,,,,,,,,,,,,10BM04622,10BM04623,
10BM04624,A/mallard/Interior Alaska/10BM04624R0/2010(H4N6),1837-23376,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.87021,148.84309,2251,18-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY61,1488,18-Jul-10,N,,SUMMER,1125,106.5,50.6,271,,3,502,10BM20502,10BM30502,LITTLE MINTO ROCKET NET 2,ROCKET NET,,,,,,,,,,,,,,,10BM04624,10BM04625,
10BM04626,A/mallard/Interior Alaska/10BM04626R0/2010(H4N6),1837-23377,,,,MALL,Anas platyrhynchos,M,A,H,AHY,AHY,W,M,C,64.87021,148.84309,2251,18-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DCY61,1489,18-Jul-10,N,,SUMMER,1258,117.3,52.5,283,,2,503,10BM20503,10BM30503,LITTLE MINTO ROCKET NET 2,ROCKET NET,,,,,,,,,,,,,,,10BM04626,10BM04627,
10BM05247,A/mallard/Interior Alaska/10BM05247R0/2010(H4N6),1837-23400,,,,MALL,Anas platyrhynchos,F,A,H,2C,HY,W,M,C,64.92056,148.75727,1110,23-Jul-10,7,2010,Brandt W. Meixell,"Minto Flats, USA, AK",DKNG34,812,23-Jul-10,N,,DUCKLING,675,92.2,49.7,,41.9,2,,,,GO DEVIL W BAIT,BAIT TRAP,,,,,,,,,,,,,PRESENT,,10BM05247,10BM05248,
