,Collection Date,Complete Genome,Country,Host Species,Sequence Accession,Sequence Accession2,Sequence Accession3,Sequence Accession4,Sequence Accession5,Sequence Accession6,Sequence Accession7,Sequence Accession8,State/Province,Strain Name,Subtype
130,2009-08-03 00:00:00,Yes,USA,IRD:Avian,CY142633,CY142632,CY142631,CY142626,CY142629,CY142628,CY142627,CY142630,Alaska,A/American green-winged teal/Interior Alaska/9BM6410R0/2009,H3N8
131,2009-08-09 00:00:00,Yes,USA,IRD:Avian,CY142977,CY142976,CY142975,CY142970,CY142973,CY142972,CY142971,CY142974,Alaska,A/American green-winged teal/Interior Alaska/9BM8129R0/2009,H4N6
132,2009-09-12 00:00:00,Yes,USA,IRD:Avian,CY140859,CY140858,CY140857,CY140852,CY140855,CY140854,CY140853,CY140856,Minnesota,A/American green-winged teal/Minnesota/AI09-3589/2009,H6N1
133,2009-01-09 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY079315,CY079314,CY079313,CY079308,CY079311,CY079310,CY079309,CY079312,Mississippi,A/American green-winged teal/Mississippi/09OS046/2009,H7N7
134,2011-01-15 00:00:00,Yes,USA,IRD:Avian,CY133676,CY133675,CY133674,CY133669,CY133672,CY133671,CY133670,CY133673,Mississippi,A/American green-winged teal/Mississippi/11OS250/2011,H7N3
135,2011-01-15 00:00:00,Yes,USA,IRD:Avian,CY133684,CY133683,CY133682,CY133677,CY133680,CY133679,CY133678,CY133681,Mississippi,A/American green-winged teal/Mississippi/11OS255/2011,H7N7
136,2011-01-15 00:00:00,Yes,USA,IRD:Avian,CY133692,CY133691,CY133690,CY133685,CY133688,CY133687,CY133686,CY133689,Mississippi,A/American green-winged teal/Mississippi/11OS256/2011,H1N1
137,2011-01-15 00:00:00,Yes,USA,IRD:Avian,CY133700,CY133699,CY133698,CY133693,CY133696,CY133695,CY133694,CY133697,Mississippi,A/American green-winged teal/Mississippi/11OS257/2011,H11N9
138,2011-01-08 00:00:00,Yes,USA,IRD:Avian,CY133648,CY133647,CY133646,CY133641,CY133644,CY133643,CY133642,CY133645,Mississippi,A/American green-winged teal/Mississippi/11OS90/2011,H11N9
139,2011-01-08 00:00:00,Yes,USA,IRD:Avian,CY132833,CY132831,CY132830,CY132822,CY132827,CY132824,CY132823,CY132829,Mississippi,A/American green-winged teal/Mississippi/11OS98/2011,(N2)
140,2010-01-14 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY097685,CY097684,CY097683,CY097678,CY097681,CY097680,CY097679,CY097682,Mississippi,A/American green-winged teal/Mississippi/285/2010,H3N8
141,2010-01-16 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY097693,CY097692,CY097691,CY097686,CY097689,CY097688,CY097687,CY097690,Mississippi,A/American green-winged teal/Mississippi/300/2010,H11N9
142,2010-12-12 00:00:00,Yes,USA,IRD:Avian,CY133364,CY133363,CY133362,CY133357,CY133360,CY133359,CY133358,CY133361,Missouri,A/American green-winged teal/Missouri/10OS4622/2010,H12N4
143,2011-09-10 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY166153,CY166152,CY166151,CY166145,CY166148,CY166147,CY166146,CY166149,Missouri,A/American green-winged teal/Missouri/11OS2630/2011,(H3)
144,2009-09-19 00:00:00,Yes,USA,IRD:Avian,CY140960,CY140959,CY140958,CY140953,CY140956,CY140955,CY140954,CY140957,Texas,A/American green-winged teal/Texas/AI09-4396/2009,H3N9
145,2009-12-13 00:00:00,Yes,USA,IRD:Avian,CY141064,CY141063,CY141062,CY141057,CY141060,CY141059,CY141058,CY141061,Texas,A/American green-winged teal/Texas/AI09-6046/2009,H3N8
146,2008-10-19 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY079427,CY079426,CY079425,CY079420,CY079423,CY079422,CY079421,CY079424,Wisconsin,A/American green-winged teal/Wisconsin/08OS2270/2008,H3N8
147,2008-10-20 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY079435,CY079434,CY079433,CY079428,CY079431,CY079430,CY079429,CY079432,Wisconsin,A/American green-winged teal/Wisconsin/08OS2291/2008,H3N2
148,2010-09-26 00:00:00,Yes,USA,IRD:Avian,CY132948,CY132947,CY132946,CY132941,CY132944,CY132943,CY132942,CY132945,Wisconsin,A/American green-winged teal/Wisconsin/10OS2767/2010,H6N8
149,2010-10-02 00:00:00,Yes,USA,IRD:Avian,CY133092,CY133091,CY133090,CY133085,CY133088,CY133087,CY133086,CY133089,Wisconsin,A/American green-winged teal/Wisconsin/10OS2847/2010,H1N1
150,2010-10-03 00:00:00,Yes,USA,IRD:Avian,CY133241,CY133240,CY133239,CY133234,CY133237,CY133236,CY133235,CY133238,Wisconsin,A/American green-winged teal/Wisconsin/10OS2955/2010,H5N2
151,2010-10-20 00:00:00,Yes,USA,IRD:Avian,CY133160,CY133159,CY133158,CY133153,CY133156,CY133155,CY133154,CY133157,Wisconsin,A/American green-winged teal/Wisconsin/10OS3127/2010,H5N2
152,2011-09-24 00:00:00,Yes,USA,IRD:Avian,CY166329,CY166328,CY166327,CY166322,CY166325,CY166324,CY166323,CY166326,Wisconsin,A/American green-winged teal/Wisconsin/11OS3053/2011,H6N1
153,2011-10-15 00:00:00,Yes,USA,IRD:Avian,CY166540,CY166539,CY166538,CY166533,CY166536,CY166535,CY166534,CY166537,Wisconsin,A/American green-winged teal/Wisconsin/11OS3376/2011,H1N1
154,2011-10-16 00:00:00,Yes,USA,IRD:Avian,CY166636,CY166635,CY166634,CY166629,CY166632,CY166631,CY166630,CY166633,Wisconsin,A/American green-winged teal/Wisconsin/11OS3425/2011,H12N5
155,2011-10-16 00:00:00,Yes,USA,IRD:Avian,CY166644,CY166643,CY166642,CY166637,CY166640,CY166639,CY166638,CY166641,Wisconsin,A/American green-winged teal/Wisconsin/11OS3431/2011,H5N2
156,2011-10-16 00:00:00,Yes,USA,IRD:Avian,CY166652,CY166651,CY166650,CY166645,CY166648,CY166647,CY166646,CY166649,Wisconsin,A/American green-winged teal/Wisconsin/11OS3432/2011,H5N2
157,2011-10-29 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY166193,CY166192,CY166191,CY166186,CY166189,CY166188,CY166187,CY166190,Wisconsin,A/American green-winged teal/Wisconsin/11OS3499/2011,H10N7
158,2011-10-30 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY166233,CY166232,CY166231,CY166226,CY166229,CY166228,CY166227,CY166230,Wisconsin,A/American green-winged teal/Wisconsin/11OS3580/2011,H12N2
159,2011-11-04 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY166687,CY166686,CY166685,CY166680,CY166683,CY166682,CY166681,CY166684,Wisconsin,A/American green-winged teal/Wisconsin/11OS3592/2011,H4N6
160,2009-10-17 00:00:00,Yes,USA,IRD:Avian,CY097461,CY097460,CY097459,CY097454,CY097457,CY097456,CY097455,CY097458,Wisconsin,A/American green-winged teal/Wisconsin/2530/2009,H6N2
161,2009-10-20 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY097365,CY097364,CY097363,CY097358,CY097361,CY097360,CY097359,CY097362,Wisconsin,A/American green-winged teal/Wisconsin/2690/2009,H3N8
162,2009-10-17 00:00:00,Yes,USA,IRD:Green-Winged Teal/Avian,CY097509,CY097508,CY097507,CY097502,CY097505,CY097504,CY097503,CY097506,Wisconsin,A/American green-winged teal/Wisconsin/2743/2009,H1N1
163,2010-10-23 00:00:00,Yes,USA,IRD:Avian,CY133884,CY133883,CY133882,CY133877,CY133880,CY133879,CY133878,CY133881,California,A/American wigeon/California/2423/2010,H6N1
164,2010-11-17 00:00:00,Yes,USA,IRD:Avian,CY133892,CY133891,CY133890,CY133885,CY133888,CY133887,CY133886,CY133889,California,A/American wigeon/California/2997/2010,H6N1
165,2010-11-27 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY120626,CY120625,CY120624,CY120619,CY120622,CY120621,CY120620,CY120623,California,A/American wigeon/California/3179/2010,(N1)
166,2010-11-27 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY120634,CY120633,CY120632,CY120627,CY120630,CY120629,CY120628,CY120631,California,A/American wigeon/California/3180/2010,H5N2
167,2008-11-08 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY093797,CY093796,CY093795,CY093790,CY093793,CY093792,CY093791,CY093794,California,A/American wigeon/California/6588/2008,H6N1
168,2008-11-08 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY093805,CY093804,CY093803,CY093798,CY093801,CY093800,CY093799,CY093802,California,A/American wigeon/California/6610/2008,H12N5
169,2008-10-19 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY094388,CY094387,CY094386,CY094381,CY094384,CY094383,CY094382,CY094385,California,A/American wigeon/California/8352/2008,H12N5
170,2008-10-19 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY094396,CY094395,CY094394,CY094389,CY094392,CY094391,CY094390,CY094393,California,A/American wigeon/California/8363/2008,H6N1
171,2008-10-25 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY093829,CY093828,CY093827,CY093822,CY093825,CY093824,CY093823,CY093826,California,A/American wigeon/California/8529/2008,H6N1
172,2008-10-25 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY093837,CY093836,CY093835,CY093830,CY093833,CY093832,CY093831,CY093834,California,A/American wigeon/California/8547/2008,H6N1
173,2008-10-29 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY094404,CY094403,CY094402,CY094397,CY094400,CY094399,CY094398,CY094401,California,A/American wigeon/California/8658/2008,H6N1
174,2008-10-29 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY093845,CY093844,CY093843,CY093838,CY093841,CY093840,CY093839,CY093842,California,A/American wigeon/California/8670/2008,H6N1
175,2008-11-01 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY093853,CY093852,CY093851,CY093846,CY093849,CY093848,CY093847,CY093850,California,A/American wigeon/California/8763/2008,H6N1
176,2008-11-08 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY094412,CY094411,CY094410,CY094405,CY094408,CY094407,CY094406,CY094409,California,A/American wigeon/California/8910/2008,H6N1
177,2008-11-15 00:00:00,Yes,USA,IRD:American Wigeon/Avian,CY094420,CY094419,CY094418,CY094413,CY094416,CY094415,CY094414,CY094417,California,A/American wigeon/California/9044/2008,H6N1
178,2009-07-11 00:00:00,Yes,USA,IRD:Avian,CY130339,CY130338,CY130337,CY130332,CY130335,CY130334,CY130333,CY130336,Alaska,A/American wigeon/Interior Alaska/9BM2501R1/2009,H3N8
179,2010-10-17 00:00:00,Yes,USA,IRD:Avian,CY133463,CY133462,CY133461,CY133456,CY133459,CY133458,CY133457,CY133460,Iowa,A/American wigeon/Iowa/10OS2748/2010,H2N2
180,2008-11-08 00:00:00,Yes,USA,IRD:Avian,CY140542,CY140541,CY140540,CY140535,CY140538,CY140537,CY140536,CY140539,Louisiana,A/American wigeon/Louisiana/Sg-01031/2008,H4N6
181,2008-11-09 00:00:00,Yes,USA,IRD:Avian,CY140550,CY140549,CY140548,CY140543,CY140546,CY140545,CY140544,CY140547,Louisiana,A/American wigeon/Louisiana/Sg-01032/2008,H6N2
182,2008-10-12 00:00:00,Yes,USA,IRD:Avian,CY140630,CY140629,CY140628,CY140623,CY140626,CY140625,CY140624,CY140627,Minnesota,A/American wigeon/Minnesota/Sg-01067/2008,H3N8
183,2010-12-29 00:00:00,Yes,USA,IRD:Avian,CY133868,CY133866,CY133865,CY133860,CY133863,CY133862,CY133861,CY133864,Missouri,A/American wigeon/Missouri/10MO0530/2010,(H7)
184,2010-12-12 00:00:00,Yes,USA,IRD:Avian,CY133431,CY133430,CY133429,CY133424,CY133427,CY133426,CY133425,CY133428,Missouri,A/American wigeon/Missouri/10OS4752/2010,H6N1
185,2010-05-19 00:00:00,Yes,USA,IRD:Canada Goose/Avian,CY127920,CY127919,CY127918,CY127913,CY127916,CY127915,CY127914,CY127917,Delaware,A/Canada goose/Delaware Bay/34/2010,H6N1
186,2011-10-29 00:00:00,Yes,USA,IRD:Avian,CY166201,CY166200,CY166199,CY166194,CY166197,CY166196,CY166195,CY166198,Wisconsin,A/american green-winged teal/Wisconsin/11OS3551/2011,H6N2
187,2009-05-02 00:00:00,Yes,Canada,IRD:Black Scoter/Avian,CY125348,CY125347,CY125346,CY125341,CY125344,CY125343,CY125342,CY125345,-N/A-,A/black scoter/New Brunswick/00002/2009,H3N8
188,2009-02-05 00:00:00,Yes,Canada,IRD:Black Scoter/Avian,CY129425,CY129424,CY129423,CY129418,CY129421,CY129420,CY129419,CY129422,-N/A-,A/black scoter/New Brunswick/00003/2009,H7N6
189,2009-05-02 00:00:00,Yes,Canada,IRD:Avian,CY125372,CY125371,CY125370,CY125365,CY125368,CY125367,CY125366,CY125369,-N/A-,A/black scoter/New Brunswick/00010/2009,H7N6
190,2009-05-02 00:00:00,Yes,Canada,IRD:Avian,CY125380,CY125379,CY125378,CY125373,CY125376,CY125375,CY125374,CY125377,-N/A-,A/black scoter/New Brunswick/00014/2009,H7N6
191,2011-10-24 00:00:00,Yes,USA,IRD:Black Scoter/Avian,CY167069,CY167068,CY167067,CY167062,CY167065,CY167064,CY167063,CY167066,Wisconsin,A/black scoter/Wisconsin/11OS4260/2011,H3N2
192,2009-08-04 00:00:00,Yes,USA,IRD:Avian,CY140702,CY140701,CY140700,CY140695,CY140698,CY140697,CY140696,CY140699,Minnesota,A/blue-winged Teal/Minnesota/AI09-2389/2009,H4N6
193,2009-09-06 00:00:00,Yes,USA,IRD:Avian,CY140768,CY140767,CY140766,CY140761,CY140764,CY140763,CY140762,CY140765,Minnesota,A/blue-winged Teal/Minnesota/AI09-2977/2009,H4N8
194,2009-09-12 00:00:00,Yes,USA,IRD:Avian,CY140851,CY140850,CY140849,CY140844,CY140847,CY140846,CY140845,CY140848,Minnesota,A/blue-winged Teal/Minnesota/AI09-3575/2009,H4N8
195,2009-09-06 00:00:00,Yes,USA,IRD:Blue-Winged Teal/Avian,CY140883,CY140882,CY140881,CY140876,CY140879,CY140878,CY140877,CY140880,Minnesota,A/blue-winged Teal/Minnesota/AI09-3786/2009,H4N6
196,2009-09-02 00:00:00,Yes,USA,IRD:Blue-Winged Teal/Avian,CY140760,CY140759,CY140758,CY140753,CY140756,CY140755,CY140754,CY140757,North Dakota,A/blue-winged Teal/North Dakota/AI09-2912/2009,H6N1
197,2009-09-03 00:00:00,Yes,USA,IRD:Blue-Winged Teal/Avian,CY140803,CY140802,CY140801,CY140796,CY140799,CY140798,CY140797,CY140800,North Dakota,A/blue-winged Teal/North Dakota/AI09-3131/2009,H4N6
198,2009-09-04 00:00:00,Yes,USA,IRD:Blue-Winged Teal/Avian,CY140867,CY140866,CY140865,CY140860,CY140863,CY140862,CY140861,CY140864,North Dakota,A/blue-winged Teal/North Dakota/AI09-3642/2009,H3N1
199,2009-09-04 00:00:00,Yes,USA,IRD:Blue-Winged Teal/Avian,CY140875,CY140874,CY140873,CY140868,CY140871,CY140870,CY140869,CY140872,North Dakota,A/blue-winged Teal/North Dakota/AI09-3760/2009,H7N3
200,2009-09-13 00:00:00,Yes,USA,IRD:Mallard/Avian,CY140910,CY140909,CY140908,CY140903,CY140906,CY140905,CY140904,CY140907,North Dakota,A/blue-winged Teal/North Dakota/AI09-3881/2009,H4N6
201,2009-09-14 00:00:00,Yes,USA,IRD:Mallard/Avian,CY140926,CY140925,CY140924,CY140919,CY140922,CY140921,CY140920,CY140923,North Dakota,A/blue-winged Teal/North Dakota/AI09-4039/2009,H3N6
202,2009-09-13 00:00:00,Yes,USA,IRD:Avian,CY140843,CY140842,CY140841,CY140836,CY140839,CY140838,CY140837,CY140840,Texas,A/blue-winged Teal/Texas/AI09-3464/2009,H4N8
203,2008-08-08 00:00:00,Yes,Canada,IRD:Avian,CY136557,CY136556,CY136555,CY136550,CY136553,CY136552,CY136551,CY136554,-N/A-,A/blue-winged teal/Alberta/405/2008,H10N7
204,2011-08-29 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149659,CY149658,CY149657,CY149652,CY149655,CY149654,CY149653,CY149656,-N/A-,A/blue-winged teal/Canada/3231/2011,H4N8
205,2011-08-29 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149667,CY149666,CY149665,CY149660,CY149663,CY149662,CY149661,CY149664,-N/A-,A/blue-winged teal/Canada/3233/2011,H3N8
206,2011-09-19 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149675,CY149674,CY149673,CY149668,CY149671,CY149670,CY149669,CY149672,-N/A-,A/blue-winged teal/Canada/3237/2011,H4N6
207,2011-09-19 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149683,CY149682,CY149681,CY149676,CY149679,CY149678,CY149677,CY149680,-N/A-,A/blue-winged teal/Canada/3239/2011,H4N6
208,2011-09-19 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149755,CY149754,CY149753,CY149748,CY149751,CY149750,CY149749,CY149752,-N/A-,A/blue-winged teal/Canada/3240/2011,H4N6
209,2011-09-19 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149691,CY149690,CY149689,CY149684,CY149687,CY149686,CY149685,CY149688,-N/A-,A/blue-winged teal/Canada/3241/2011,H4N6
210,2011-09-19 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149699,CY149698,CY149697,CY149692,CY149695,CY149694,CY149693,CY149696,-N/A-,A/blue-winged teal/Canada/3244/2011,H3N8
211,2011-09-22 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149707,CY149706,CY149705,CY149700,CY149703,CY149702,CY149701,CY149704,-N/A-,A/blue-winged teal/Canada/3264/2011,H3N8
212,2011-09-24 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149715,CY149714,CY149713,CY149708,CY149711,CY149710,CY149709,CY149712,-N/A-,A/blue-winged teal/Canada/3285/2011,H3N8
213,2011-09-24 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149723,CY149722,CY149721,CY149716,CY149719,CY149718,CY149717,CY149720,-N/A-,A/blue-winged teal/Canada/3286/2011,H3N8
214,2011-09-24 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149731,CY149730,CY149729,CY149724,CY149727,CY149726,CY149725,CY149728,-N/A-,A/blue-winged teal/Canada/3287/2011,H3N8
215,2011-09-24 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149739,CY149738,CY149737,CY149732,CY149735,CY149734,CY149733,CY149736,-N/A-,A/blue-winged teal/Canada/3288/2011,H3N8
216,2011-09-24 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149747,CY149746,CY149745,CY149740,CY149743,CY149742,CY149741,CY149744,-N/A-,A/blue-winged teal/Canada/3289/2011,H3N8
217,2011-09-24 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149771,CY149770,CY149769,CY149764,CY149767,CY149766,CY149765,CY149768,-N/A-,A/blue-winged teal/Canada/3296/2011,H11N2
218,2011-09-25 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149787,CY149786,CY149785,CY149780,CY149783,CY149782,CY149781,CY149784,-N/A-,A/blue-winged teal/Canada/3300/2011,H4N6
219,2011-09-25 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149763,CY149762,CY149761,CY149756,CY149759,CY149758,CY149757,CY149760,-N/A-,A/blue-winged teal/Canada/3301/2011,H4N6
220,2011-09-25 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149779,CY149778,CY149777,CY149772,CY149775,CY149774,CY149773,CY149776,-N/A-,A/blue-winged teal/Canada/3304/2011,H4N6
221,2011-09-25 00:00:00,Yes,Canada,IRD:Blue-Winged Teal/Avian,CY149795,CY149794,CY149793,CY149788,CY149791,CY149790,CY149789,CY149792,-N/A-,A/blue-winged teal/Canada/3305/2011,H4N6
222,2008-02-07 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY067667,CY067668,CY067669,CY067670,CY067671,CY067672,CY067673,CY067674,-N/A-,A/blue-winged teal/Guatemala/CIP049-01/2008,H7N9
223,2008-03-05 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY067675,CY067676,CY067677,CY067678,CY067679,CY067680,CY067681,CY067682,-N/A-,A/blue-winged teal/Guatemala/CIP049-02/2008,H7N9
224,2009-11-11 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096637,CY096638,CY096639,CY096640,CY096641,CY096642,CY096643,CY096644,-N/A-,A/blue-winged teal/Guatemala/CIP049-03/2009,H11N2
225,2010-01-31 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096645,CY096646,CY096647,CY096648,CY096649,CY096650,CY096651,CY096652,-N/A-,A/blue-winged teal/Guatemala/CIP049-04/2010,H8N4
226,2010-01-31 00:00:00,Yes,Guatemala,IRD:Avian,CY096653,CY096654,CY096655,CY096656,CY096657,CY096658,CY096659,CY096660,-N/A-,A/blue-winged teal/Guatemala/CIP049-05/2010,H3N8
227,2010-01-31 00:00:00,Yes,Guatemala,IRD:Avian,CY096661,CY096662,CY096663,CY096664,CY096665,CY096666,CY096667,CY096668,-N/A-,A/blue-winged teal/Guatemala/CIP049-06/2010,H8N4
228,2010-01-31 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096693,CY096694,CY096695,CY096696,CY096697,CY096698,CY096699,CY096700,-N/A-,A/blue-winged teal/Guatemala/CIP049-07/2010,H8N4
229,2010-01-31 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096701,CY096702,CY096703,CY096704,CY096705,CY096706,CY096707,CY096708,-N/A-,A/blue-winged teal/Guatemala/CIP049-08/2010,H5N3
230,2010-01-31 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096717,CY096718,CY096719,CY096720,CY096721,CY096722,CY096723,CY096724,-N/A-,A/blue-winged teal/Guatemala/CIP049-09/2010,H5N3
231,2009-11-11 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096621,CY096622,CY096623,CY096624,CY096625,CY096626,CY096627,CY096628,-N/A-,A/blue-winged teal/Guatemala/CIP049-10/2009,H11N2
232,2009-11-11 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096629,CY096630,CY096631,CY096632,CY096633,CY096634,CY096635,CY096636,-N/A-,A/blue-winged teal/Guatemala/CIP049-11/2009,H11N2
233,2010-01-31 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096669,CY096670,CY096671,CY096672,CY096673,CY096674,CY096675,CY096676,-N/A-,A/blue-winged teal/Guatemala/CIP049-12/2010,H5N4
234,2010-01-31 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096677,CY096678,CY096679,CY096680,CY096681,CY096682,CY096683,CY096684,-N/A-,A/blue-winged teal/Guatemala/CIP049-13/2010,H5N4
235,2010-01-31 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096685,CY096686,CY096687,CY096688,CY096689,CY096690,CY096691,CY096692,-N/A-,A/blue-winged teal/Guatemala/CIP049-14/2010,H8N4
236,2010-01-31 00:00:00,Yes,Guatemala,IRD:Blue-Winged Teal/Avian,CY096709,CY096710,CY096711,CY096712,CY096713,CY096714,CY096715,CY096716,-N/A-,A/blue-winged teal/Guatemala/CIP049-15/2010,H8N4
237,2010-09-04 00:00:00,Yes,USA,IRD:Avian,CY132664,CY132663,CY132662,CY132657,CY132660,CY132659,CY132658,CY132661,Illinois,A/blue-winged teal/Illinois/10OS1546/2010,H3N6
238,2010-09-04 00:00:00,Yes,USA,IRD:Avian,CY132908,CY132907,CY132906,CY132901,CY132904,CY132903,CY132902,CY132905,Illinois,A/blue-winged teal/Illinois/10OS1561/2010,H4N6
239,2010-09-04 00:00:00,Yes,USA,IRD:Avian,CY132916,CY132915,CY132914,CY132909,CY132912,CY132911,CY132910,CY132913,Illinois,A/blue-winged teal/Illinois/10OS1563/2010,H4N6
240,2010-09-19 00:00:00,Yes,USA,IRD:Avian,CY133632,CY133631,CY133630,CY133625,CY133628,CY133627,CY133626,CY133629,Illinois,A/blue-winged teal/Illinois/10OS2988/2010,H4N6
241,2010-10-30 00:00:00,Yes,USA,IRD:Avian,CY132688,CY132687,CY132686,CY132681,CY132684,CY132683,CY132682,CY132685,Illinois,A/blue-winged teal/Illinois/10OS3610/2010,H6N2
242,2011-10-22 00:00:00,Yes,USA,IRD:Blue-Winged Teal/Avian,CY166377,CY166376,CY166375,CY166370,CY166373,CY166372,CY166371,CY166374,Illinois,A/blue-winged teal/Illinois/11OS4176/2011,H11N9
243,2010-09-18 00:00:00,Yes,USA,IRD:Avian,CY133576,CY133575,CY133574,CY133569,CY133572,CY133571,CY133570,CY133573,Iowa,A/blue-winged teal/Iowa/10OS2411/2010,H3N8
244,2010-09-18 00:00:00,Yes,USA,IRD:Avian,CY133608,CY133607,CY133606,CY133601,CY133604,CY133603,CY133602,CY133605,Iowa,A/blue-winged teal/Iowa/10OS2624/2010,H3N2
